Regional,Ano,Mês,Data,Ocorrência,Solicitação,Endereço,Bairro,Localidade,mE,mN,Grau de Risco,Data da Ação,Tipo da Ação,Observação
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"2a Travessa da Rua Guapiaçú, 190 C.1",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Oeste,2015,Março,26/3/2015,Alagamentos,Vistoria,"Rua dos Milagres, 254",Cohab,Vila do Milagres,,,R4,26/3/2015,Limpeza de Canaletas,
Planície,2015,Junho,25/6/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Maria Cristina Tasso, 245 Casa B",Cajueiro,Sem Localidade,,,,25/6/2015,Análise Visual Estrutural,
Oeste,2015,Junho,29/6/2015,Alagamentos,Vistoria,"Rua Utinga, 180",Totó,Totó,,,R4,29/6/2015,Atendimento Social,
Planície,2015,Junho,29/6/2015,Alagamentos,Vistoria Alagado,"1a Travessa da Rua Arnoldo Magalhães, 2",Casa Amarela,Sem Localidade,,,,29/6/2015,,
Planície,2015,Junho,29/6/2015,Alagamentos,Vistoria Alagado,"Av. Desembargador Nestor Diogenes de Melo, 555",Barro,Sem Localidade,,,,29/6/2015,,
Planície,2015,Junho,29/6/2015,Alagamentos,Vistoria Alagado,"Av. Joaquim Ribeiro, 740",Caxangá,Sem Localidade,,,,29/6/2015,Análise Visual Estrutural,
Planície,2015,Junho,29/6/2015,Alagamentos,Vistoria Alagado,Comunidade Jardim Uchoa,Areias,Sem Localidade,,,,29/6/2015,,
Planície,2015,Junho,29/6/2015,Alagamentos,Vistoria Alagado,Próximo Ao Sesi do Ibura,Ibura de Baixo,Sem Localidade,,,,29/6/2015,,
Planície,2015,Junho,29/6/2015,Alagamentos,Vistoria Alagado,"Rua Camponesa, 11",Curado,Sem Localidade,,,,29/6/2015,,
Planície,2015,Junho,29/6/2015,Alagamentos,Vistoria Alagado,"Rua Coripós, 06",Coqueiral,Sem Localidade,,,,29/6/2015,Análise Visual Estrutural,
Planície,2015,Junho,29/6/2015,Alagamentos,Vistoria Alagado,"Rua da Alegria, 20",Curado,Sem Localidade,,,,29/6/2015,,
Planície,2015,Junho,29/6/2015,Alagamentos,Vistoria Alagado,Rua Dr. Dustan de Carvalho Soares,Caxangá,Sem Localidade,,,,29/6/2015,Análise Visual Estrutural,
Planície,2015,Junho,29/6/2015,Alagamentos,Vistoria Setor Alagado,"Rua Guarulhos, 130",Jd. São Paulo,Localidade Não Cadastrada,,,,29/6/2015,Análise Visual Estrutural,
Planície,2015,Junho,29/6/2015,Alagamentos,Vistoria Setor Alagado,"Rua Guarulhos, 22 A",Jd. São Paulo,Localidade Não Cadastrada,,,,29/6/2015,Análise Visual Estrutural,
Planície,2015,Junho,29/6/2015,Alagamentos,Vistoria Setor Alagado,"Rua Guarulhos, 32",Jd. São Paulo,Localidade Não Cadastrada,,,,29/6/2015,Análise Visual Estrutural,
Planície,2015,Junho,29/6/2015,Alagamentos,Vistoria Setor Alagado,"Rua Guarulhos, 34",Jd. São Paulo,Localidade Não Cadastrada,,,,29/6/2015,Análise Visual Estrutural,
Planície,2015,Junho,29/6/2015,Alagamentos,Vistoria Setor Alagado,"Rua Guarulhos, 34 A",Jd. São Paulo,Localidade Não Cadastrada,,,,29/6/2015,Análise Visual Estrutural,
Planície,2015,Junho,29/6/2015,Alagamentos,Vistoria Setor Alagado,"Rua Guarulhos, 36",Jd. São Paulo,Localidade Não Cadastrada,,,,29/6/2015,Análise Visual Estrutural,
Planície,2015,Junho,29/6/2015,Alagamentos,Vistoria Alagado,"Rua Guarulhos, 88",Jd. São Paulo,Sem Localidade,,,,29/6/2015,Análise Visual Estrutural,
Planície,2015,Junho,29/6/2015,Alagamentos,Vistoria Alagado,"Rua Jericó, 97",Jd. São Paulo,Sem Localidade,,,,29/6/2015,,
Planície,2015,Junho,29/6/2015,Alagamentos,Vistoria Alagado,"Rua João Paulo Segundo, 60",Areias,Sem Localidade,,,,29/6/2015,,
Planície,2015,Junho,29/6/2015,Alagamentos,Vistoria Alagado,"Rua Lemos Torres, S/N",Casa Forte,Sem Localidade,,,,29/6/2015,,
Planície,2015,Junho,29/6/2015,Alagamentos,Vistoria Alagado,"Rua Oliveira Forte, 150 - Apartamento 201",Jiquiá,Sem Localidade,,,,29/6/2015,,
Planície,2015,Junho,29/6/2015,Alagamentos,Vistoria Alagado,Rua Professor Antônio Luiz Lins de Barros,Caxangá,Sem Localidade,,,,29/6/2015,Análise Visual Estrutural,
Sul,2015,Junho,29/6/2015,Alagamentos,Vistoria,"Rua Rio dos Cedros, 335b",Ibura,Ibura de Baixo,,,R3,29/6/2015,Análise Visual Estrutural,
Planície,2015,Julho,4/7/2015,Alagamentos,Monitoramento Alagado,"Av. Vereador Otacílio de Azevedo, S/N",Brejo de Beberibe,Sem Localidade,,,,4/7/2015,Análise Visual Estrutural,
Planície,2015,Julho,4/7/2015,Alagamentos,Monitoramento Alagado,Beira Rio,Iputinga,Sem Localidade,,,,4/7/2015,Análise Visual Estrutural,
Planície,2015,Julho,4/7/2015,Alagamentos,Monitoramento Alagado,Canal Guarulhos,Jd. São Paulo,Sem Localidade,,,,4/7/2015,Análise Visual Estrutural,
Planície,2015,Julho,4/7/2015,Alagamentos,Monitoramento Alagado,Rua Anita Ferreira,Areias,Localidade Não Cadastrada,,,,4/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,4/7/2015,Alagamentos,Monitoramento Alagado,Rua Das Laranjeiras,Areias,Localidade Não Cadastrada,,,,4/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,4/7/2015,Alagamentos,Monitoramento Alagado,Rua Doze,Areias,Localidade Não Cadastrada,,,,4/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,4/7/2015,Alagamentos,Monitoramento Alagado,Rua Dr. Luiz Barbalho Uchoa Cavalcanti,Areias,Localidade Não Cadastrada,,,,4/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,4/7/2015,Alagamentos,Vistoria Setor Alagado,"Rua Dr. Rinaldo Vitor Fernandes, 231",Jiquiá,Sem Localidade,,,,4/7/2015,,
Planície,2015,Julho,4/7/2015,Alagamentos,Monitoramento Alagado,Rua Dr. Severino Magalhães,Areias,Localidade Não Cadastrada,,,,4/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,4/7/2015,Alagamentos,Monitoramento Alagado,Rua Eraldo Gueiros Leite,Areias,Localidade Não Cadastrada,,,,4/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,4/7/2015,Alagamentos,Monitoramento Alagado,Rua José Firmo Pires,Areias,Localidade Não Cadastrada,,,,4/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,4/7/2015,Alagamentos,Monitoramento Alagado,Rua Jupiatá,Areias,Localidade Não Cadastrada,,,,4/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,4/7/2015,Alagamentos,Monitoramento Alagado,Rua Jupiraci,Areias,Localidade Não Cadastrada,,,,4/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,4/7/2015,Alagamentos,Monitoramento Alagado,Rua Melânio de Barros,Linha do Tiro,Sem Localidade,,,,4/7/2015,Análise Visual Estrutural,
Planície,2015,Julho,4/7/2015,Alagamentos,Monitoramento Alagado,Rua Projetada 2,Areias,Localidade Não Cadastrada,,,,4/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,4/7/2015,Alagamentos,Monitoramento Alagado,Rua Rio Morno,Linha do Tiro,Sem Localidade,,,,4/7/2015,Análise Visual Estrutural,
Planície,2015,Julho,4/7/2015,Alagamentos,Monitoramento Alagado,Rua Santa Joana D’Arc,Areias,localidade Não Cadastrada,,,,4/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,4/7/2015,Alagamentos,Monitoramento Alagado,Rua Sebastião Grande,Areias,Localidade Não Cadastrada,,,,4/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,4/7/2015,Alagamentos,Monitoramento Alagado,Rua Teotônio Vilela,Areias,Localidade Não Cadastrada,,,,4/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,4/7/2015,Alagamentos,Monitoramento Alagado,Rua Valdemir Teles,Areias,Localidade Não Cadastrada,,,,4/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,5/7/2015,Alagamentos,Vistoria Setor Alagado,"Rua Cel Pilar, 313 A",Passarinho,Sem Localidade,,,,5/7/2015,,
Planície,2015,Julho,5/7/2015,Alagamentos,Vistoria Setor Alagado,"Rua Professora Argemira Rego Barros, 200",Várzea,Sem Localidade,,,,5/7/2015,,
Planície,2015,Julho,6/7/2015,Alagamentos,Vistoria Setor Alagado,"Rua Professora Argemira Rego Barros, 200",Várzea,Sem Localidade,,,,6/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,6/7/2015,Alagamentos,Vistoria Setor Alagado,"Rua Cel Pilar, 313 A",Passarinho,Sem Localidade,,,,6/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,6/7/2015,Alagamentos,Monitoramento Alagado,Vila Felicidade,Caxangá,Sem Localidade,,,,6/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,9/7/2015,Alagamentos,Monitoramento Alagado,Conselho de Moradores Jardim Uchoa,Areias,Localidade Não Cadastrada,,,,9/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,9/7/2015,Alagamentos,Monitoramento Alagado,Praça Maria Valdelicia,Areias,Localidade Não Cadastrada,,,,9/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,9/7/2015,Alagamentos,Monitoramento Alagado,Rua 12,Areias,Localidade Não Cadastrada,,,,9/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,9/7/2015,Alagamentos,Monitoramento Alagado,Rua Anita Ferreira,Areias,Localidade Não Cadastrada,,,,9/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,9/7/2015,Alagamentos,Monitoramento Alagado,Rua Antônio Vilela,Areias,Localidade Não Cadastrada,,,,9/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,9/7/2015,Alagamentos,Monitoramento Alagado,Rua Dr. Artur Neves,Areias,Localidade Não Cadastrada,,,,9/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,9/7/2015,Alagamentos,Monitoramento Alagado,Rua Dr. Luiz Barbalho,Areias,Localidade Não Cadastrada,,,,9/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,9/7/2015,Alagamentos,Monitoramento Alagado,Rua João Paulo Ii,Areias,Localidade Não Cadastrada,,,,9/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,9/7/2015,Alagamentos,Monitoramento Alagado,"Rua João Paulo Ii, 60",Areias,Localidade Não Cadastrada,,,,9/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,9/7/2015,Alagamentos,Monitoramento Alagado,Rua José Firmino Pires,Areias,Localidade Não Cadastrada,,,,9/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,9/7/2015,Alagamentos,Monitoramento Alagado,Rua Jupiatá,Areias,Localidade Não Cadastrada,,,,9/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,9/7/2015,Alagamentos,Monitoramento Alagado,Rua Jupiraci,Areias,Localidade Não Cadastrada,,,,9/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,9/7/2015,Alagamentos,Monitoramento Alagado,Rua Laranjeiras,Areias,Localidade Não Cadastrada,,,,9/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,9/7/2015,Alagamentos,Monitoramento Alagado,Rua Manuel Freire Junior,Areias,Localidade Não Cadastrada,,,,9/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,9/7/2015,Alagamentos,Monitoramento Alagado,Rua Santa Joana Darc,Areias,Localidade Não Cadastrada,,,,9/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,9/7/2015,Alagamentos,Monitoramento Alagado,Rua Sebastião Grande,Areias,Localidade Não Cadastrada,,,,9/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,9/7/2015,Alagamentos,Monitoramento Alagado,Rua Severino Magalhães,Areias,Localidade Não Cadastrada,,,,9/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Julho,9/7/2015,Alagamentos,Monitoramento Alagado,Rua Valdemir Teles,Areias,Localidade Não Cadastrada,,,,9/7/2015,Identificação de Setor de Risco (Alagado),
Planície,2015,Novembro,11/11/2015,Alagamentos,Monitoramento Setor Alagado,Rua Senador Tabela1homaz Lobo,Areias,Sem Localidade,,,,11/11/2015,Acompanhamento de Serviços de Outros Orgãos,
Planície,2015,Novembro,11/11/2015,Alagamentos,Monitoramento Setor Alagado,Rua Rio Moxotó,Areias,Sem Localidade,,,,11/11/2015,Acompanhamento de Serviços de Outros Orgãos,
Planície,2015,Novembro,11/11/2015,Alagamentos,Monitoramento Setor Alagado,Canal da Vila Arquiteta Maria Lúcia Barbosa,Areias,Sem Localidade,,,,11/11/2015,Acompanhamento de Serviços de Outros Orgãos,
Planície,2015,Novembro,11/11/2015,Alagamentos,Monitoramento Setor Alagado,Canal da Malária,Areias,Sem Localidade,,,,11/11/2015,Acompanhamento de Serviços de Outros Orgãos,
Planície,2015,Novembro,24/11/2015,Imóveis Alagados,Monitoramento em Imóveis,Comunidade Beirinha,Areias,Sem Localidade,,,,24/11/2015,Análise Visual Estrutural,
Planície,2015,Novembro,24/11/2015,Imóveis Alagados,Monitoramento em Imóveis,Comunidade Jardim Uchoa,Areias,Sem Localidade,,,,24/11/2015,Análise Visual Estrutural,
Planície,2015,Dezembro,28/12/2015,Alagamentos,Vistoria em Imóveis,Rua Perpendicular,Cordeiro,Sem Localidade,,,,28/12/2015,,
Planície,2016,Janeiro,11/1/2016,Alagamentos,Vistoria em Imóveis,"Rua Nova Luzitânia, 190",Várzea,Sem Localidade,,,R1,11/1/2016,Análise Visual Estrutural,
Planície,2016,Março,24/3/2016,Alagamentos,Monitoramento em Imóveis,Comunidade Rio Morno,Campina do Barreto,Sem Localidade,,,R1,24/3/2016,Mapeamento de Área de Risco,
Planície,2016,Março,24/3/2016,Alagamentos,Monitoramento em Imóveis,Comunidade Chico Mendes,Cacote,Sem Localidade,,,R1,24/3/2016,Mapeamento de Área de Risco,
Planície,2016,Abril,17/4/2016,Alagamentos,Vistoria Setor Alagado,"Travessa Vinicius de Moraes, 91",Beberibe,Sem Localidade,,,R1,17/4/2016,Análise Visual Estrutural,
Planície,2016,Abril,17/4/2016,Alagamentos,Vistoria Setor Alagado,"Rua Dr. Dustan de Carvalho Soares, 87",Caxangá,Sem Localidade,,,R1,17/4/2016,Análise Visual Estrutural,
Planície,2016,Abril,17/4/2016,Alagamentos,Vistoria Setor Alagado,"Rua Isaltino Lobo, 124",Dois Unidos,Sem Localidade,,,R1,17/4/2016,Análise Visual Estrutural,
Planície,2016,Abril,17/4/2016,Alagamentos,Vistoria Setor Alagado,"Rua Guapiaçu, 14",Linha do Tiro,Sem Localidade,,,R1,17/4/2016,Análise Visual Estrutural,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Setor Alagado,"Rua Italacy, 111",Jd. São Paulo,Sem Localidade,,,R1,16/4/2016,Análise Visual Estrutural,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Setor Alagado,"Rua Dr. Dustan de Carvalho Soares, S/N",Caxangá,Sem Localidade,,,R1,16/4/2016,Análise Visual Estrutural,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Setor Alagado,"Rua Queluz, 281",Jd. São Paulo,Sem Localidade,,,R1,16/4/2016,Análise Visual Estrutural,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Setor Alagado,"Rua Bragança, 286",Jd. São Paulo,Sem Localidade,,,R1,16/4/2016,Análise Visual Estrutural,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 141",Linha do Tiro,Sem Localidade,,,R1,16/4/2016,Análise Visual Estrutural,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Setor Alagado,"Rua Dr. Romero Marques, 16",Caxangá,Sem Localidade,,,R1,16/4/2016,Análise Visual Estrutural,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Setor Alagado,"Rua Nadia, 162",Cajueiro,Sem Localidade,,,R1,16/4/2016,Análise Visual Estrutural,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Setor Alagado,"Rua Des. Virgilio de Sá Pereira, 771",Cordeiro,Sem Localidade,,,R1,16/4/2016,Análise Visual Estrutural,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Setor Alagado,"Rua Professor Antônio Luiz de Lins Barros, 78",Caxangá,Sem Localidade,,,R1,16/4/2016,Análise Visual Estrutural,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Setor Alagado,"Rua Vereador Nivaldo Cavalcante Maia, 24",Campina do Barreto,Sem Localidade,,,R1,16/4/2016,Análise Visual Estrutural,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Setor Alagado,"Rua Cel. Luciano de Melo, 40",Beberibe,Sem Localidade,,,R1,17/4/2016,Distribuição de Cestas Básicas,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Setor Alagado,"Rua Cel. Luciano de Melo, 38",Beberibe,Sem Localidade,,,R1,17/4/2016,Análise Visual Estrutural,
Planície,2016,Abril,17/4/2016,Alagamentos,Vistoria Setor Alagado,Vila Felicidade,Caxangá,Localidade Não Cadastrada,,,R1,17/4/2016,Análise Visual Estrutural,
Planície,2016,Abril,17/4/2016,Alagamentos,Vistoria Setor Alagado,"Rua Cel. Luciano de Melo, 54",Beberibe,Localidade Não Cadastrada,,,R1,17/4/2016,Análise Visual Estrutural,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 9b",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,Esposa recebeu.
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"3ª Travessa da Rua Guarani, 75",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"Rua Rio Morno, 724",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,Irmã recebeu.
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"3ª Travessa da Rua Guarani, 77",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 65",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 33",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,Irmão recebeu.
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"Rua Guarani, 57 A",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,Liliane é inquilina há 4 meses.
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 45 B",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,Filha recebeu.
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 67 A",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"2ª Travessa da Rua Guapiaçu, 190/6",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 26 B",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"Rua Rio Morno, 15 B",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 47",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 60",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"2ª Travessa da Rua Guapiaçu, 190/8",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"Rua Rio Morno, 01 A",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 20",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"3ª Travessa da Rua Guarani, 61",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"Rua Porto da Pedra, 141",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 40",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"3ª Travessa da Rua Guarani, 161",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 42",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,Filho recebeu.
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 81",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 56 B",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"Rua Rio Morno, 724 A",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,Irmã recebeu.
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 52",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"3ª Travessa da Rua Guarani, 100",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"Rua Guarani, 54",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"Rio Morno, 10",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,Esposa recebeu.
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 9 A",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 35",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 68 A",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 11 A",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"Rua Guapiaçu, 71",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"3ª Travessa da Rua Guarani, 75",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa Guapiaçu, 8",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 32",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 8",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 45 A",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,Esposa recebeu.
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"2ª Travessa Guapiaçu, 190/ 12 A",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,Filho recebeu.
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"2ª Travessa Guapiaçu, 190 B",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"Rua Guaira, 86 B",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"2ª Travessa Guapiaçu, 190 A",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,Neta recebeu.
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 65",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,Filha recebeu.
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"Rua Rio Morno, 65 A",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 21 A",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 62",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"1ª Travessa da Rua Guarani, 86",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
Planície,2016,Abril,16/4/2016,Alagamentos,Vistoria Alagado,"Rua Rio Morno, 8",Linha do Tiro,Sem Localidade,,,R1,18/4/2016,Distribuição de Cobertores,
